	rep	chi2	aN	bN	g2A	a2	g2B	B2
188	188	228.817	2.0808698616651175E-002	9.5367078905904540E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
189	189	216.754	1.9213049273139826E-002	9.4604277814052257E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
190	190	274.058	1.5840202169497997E-002	9.5790211967661035E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
191	191	206.060	1.8076568144372446E-002	9.3965903709545967E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
192	192	195.553	1.8858405218793242E-002	8.7345440878372968E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
193	193	224.547	2.1381589700905659E-002	8.0359163022143965E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
194	194	243.668	2.0476766216964898E-002	8.8282157906129088E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
195	195	237.526	1.8323566571179020E-002	7.5483040721919525E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
196	196	290.048	2.0214966989248365E-002	8.6724112334008521E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
197	197	238.003	2.1484035622353556E-002	8.6971400791454670E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
198	198	227.174	2.0422866157396510E-002	8.7680006823513401E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
199	199	284.678	1.9729815242254367E-002	9.5583710864537777E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
200	200	253.578	2.4742791688603522E-002	8.7799497440203544E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
